DATE,CLOSEYEST
2025-06-18,47.57
2025-06-19,47.1
2025-06-20,47.03
2025-06-23,46.64
2025-06-24,47.49
2025-06-25,48.18
2025-06-26,48.24
2025-06-27,48.29
2025-06-30,48.36
2025-07-01,48.64
2025-07-02,48.65
2025-07-03,49.32
2025-07-04,48.86
2025-07-07,48.57
2025-07-08,48.35
2025-07-09,48.85
2025-07-10,49.41
2025-07-11,49.62
2025-07-14,49.33
2025-07-15,50.0
2025-07-16,50.4
2025-07-17,50.7
2025-07-18,51.45
2025-07-21,50.9
2025-07-22,50.55
2025-07-23,50.7
2025-07-24,51.0
2025-07-25,50.9
2025-07-28,51.05
2025-07-29,50.45
2025-07-30,51.0
2025-07-31,51.55
2025-08-01,51.1
2025-08-04,50.8
2025-08-05,51.45
2025-08-06,51.0
2025-08-07,52.45
2025-08-08,52.45
2025-08-11,52.85
2025-08-12,52.9
2025-08-13,53.35
2025-08-14,53.15
2025-08-15,53.15
2025-08-18,53.3
2025-08-19,53.2
2025-08-20,51.7
2025-08-21,52.0
2025-08-22,51.75
2025-08-25,52.7
2025-08-26,52.75
2025-08-27,53.0
2025-08-28,52.5
2025-08-29,52.5
2025-09-01,52.0
2025-09-02,52.0
2025-09-03,51.95
2025-09-04,52.3
2025-09-05,52.85
2025-09-08,53.35
2025-09-09,53.9
2025-09-10,54.95
2025-09-11,55.45
2025-09-12,56.0
2025-09-15,56.0
2025-09-16,56.75
2025-09-17,56.35
2025-09-18,56.95
2025-09-19,57.0
2025-09-22,57.4
2025-09-23,58.45
2025-09-24,58.4
2025-09-25,58.2
2025-09-26,57.25
2025-09-30,57.8
2025-10-01,58.1
2025-10-02,59.2
2025-10-03,60.05
2025-10-07,61.7
2025-10-08,61.15
2025-10-09,61.6
2025-10-13,61.0
2025-10-14,60.7
2025-10-15,61.8
2025-10-16,63.0
2025-10-17,62.05
2025-10-20,63.1
2025-10-21,63.2
2025-10-22,62.7
2025-10-23,62.35
2025-10-27,63.8
2025-10-28,63.35
2025-10-29,64.4
2025-10-30,64.4
2025-10-31,64.75
2025-11-03,64.15
