DATE,CLOSEYEST
2020-03-19,248.0
2020-03-20,270.0
2020-03-23,255.0
2020-03-24,267.5
2020-03-25,277.0
2020-03-26,280.0
2020-03-27,273.0
2020-03-30,267.5
2020-03-31,274.0
2020-04-01,271.5
2020-04-06,275.5
2020-04-07,283.0
2020-04-08,285.0
2020-04-09,283.0
2020-04-10,279.5
2020-04-13,278.5
2020-04-14,285.0
2020-04-15,287.5
2020-04-16,286.5
2020-04-17,306.5
2020-04-20,304.0
2020-04-21,295.0
2020-04-22,294.0
2020-04-23,295.5
2020-04-24,294.0
2020-04-27,298.0
2020-04-28,296.5
2020-04-29,299.0
2020-04-30,304.5
2020-05-04,295.0
2020-05-05,295.5
2020-05-06,296.0
2020-05-07,297.5
2020-05-08,297.5
2020-05-11,301.0
2020-05-12,295.0
2020-05-13,297.0
2020-05-14,293.0
2020-05-15,298.0
2020-05-18,290.0
2020-05-19,291.5
2020-05-20,294.0
2020-05-21,297.5
2020-05-22,292.0
2020-05-25,292.0
2020-05-26,295.5
2020-05-27,296.5
2020-05-28,294.0
2020-05-29,292.0
2020-06-01,295.5
2020-06-02,296.5
2020-06-03,301.0
2020-06-04,306.0
2020-06-05,311.5
2020-06-08,318.0
2020-06-09,319.0
2020-06-10,322.5
2020-06-11,320.5
2020-06-12,316.0
2020-06-15,309.5
2020-06-16,315.0
2020-06-17,315.0
2020-06-18,314.5
2020-06-19,314.5
2020-06-22,312.0
2020-06-23,315.0
2020-06-24,317.5
2020-06-29,312.0
2020-06-30,313.0
2020-07-01,317.5
2020-07-02,322.0
2020-07-03,329.5
2020-07-06,338.0
2020-07-07,338.5
2020-07-08,341.0
2020-07-09,345.0
2020-07-10,348.5
2020-07-13,354.5
2020-07-14,363.5
2020-07-15,363.0
2020-07-16,357.5
2020-07-17,367.0
2020-07-20,366.0
2020-07-21,383.0
2020-07-22,384.0
2020-07-23,381.5
2020-07-24,386.0
2020-07-27,424.5
2020-07-28,435.0
2020-07-29,422.0
2020-07-30,434.0
2020-07-31,425.5
2020-08-03,416.0
2020-08-04,425.5
2020-08-05,429.0
2020-08-06,435.0
2020-08-07,433.0
2020-08-10,435.5
2020-08-11,429.0
2020-08-12,419.0
2020-08-13,429.0
2020-08-14,427.0
2020-08-17,435.0
2020-08-18,433.0
2020-08-19,427.5
2020-08-20,415.0
2020-08-21,424.5
2020-08-24,428.0
2020-08-25,434.5
2020-08-26,442.0
2020-08-27,444.0
2020-08-28,435.0
2020-08-31,426.5
2020-09-01,435.0
2020-09-02,433.0
2020-09-03,436.0
2020-09-04,429.0
2020-09-07,426.0
2020-09-08,431.0
2020-09-09,427.0
2020-09-10,435.0
2020-09-11,436.5
2020-09-14,441.0
2020-09-15,445.0
2020-09-16,458.0
2020-09-17,448.5
2020-09-18,444.0
2020-09-21,440.0
2020-09-22,437.0
2020-09-23,433.5
2020-09-24,423.0
2020-09-25,424.0
2020-09-28,431.5
2020-09-29,431.0
2020-09-30,433.0
2020-10-05,432.5
2020-10-06,439.5
2020-10-07,443.0
2020-10-08,453.0
2020-10-12,460.0
2020-10-13,462.0
2020-10-14,459.0
2020-10-15,453.0
2020-10-16,449.0
2020-10-19,457.5
2020-10-20,451.0
2020-10-21,453.0
2020-10-22,455.0
2020-10-23,452.0
2020-10-26,450.0
2020-10-27,447.0
2020-10-28,444.0
2020-10-29,437.0
2020-10-30,432.0
2020-11-02,435.5
2020-11-03,441.0
2020-11-04,450.0
2020-11-05,451.0
2020-11-06,452.5
2020-11-09,458.5
2020-11-10,451.0
2020-11-11,457.0
2020-11-12,458.0
2020-11-13,462.0
2020-11-16,484.0
2020-11-17,485.5
2020-11-18,497.0
2020-11-19,490.0
2020-11-20,488.0
2020-11-23,496.5
2020-11-24,492.0
2020-11-25,487.0
2020-11-26,489.0
2020-11-27,489.0
2020-11-30,480.5
2020-12-01,490.0
2020-12-02,499.0
2020-12-03,497.0
2020-12-04,503.0
2020-12-07,514.0
2020-12-08,524.0
2020-12-09,520.0
2020-12-10,512.0
2020-12-11,516.0
2020-12-14,508.0
2020-12-15,504.0
2020-12-16,512.0
2020-12-17,508.0
2020-12-18,510.0
2020-12-21,516.0
2020-12-22,509.0
2020-12-23,509.0
2020-12-24,510.0
2020-12-25,511.0
2020-12-28,515.0
2020-12-29,515.0
2020-12-30,525.0
2020-12-31,530.0
2021-01-04,536.0
2021-01-05,542.0
2021-01-06,549.0
2021-01-07,565.0
2021-01-08,580.0
2021-01-11,584.0
2021-01-12,591.0
2021-01-13,605.0
2021-01-14,592.0
2021-01-15,601.0
2021-01-18,607.0
2021-01-19,627.0
2021-01-20,647.0
2021-01-21,673.0
2021-01-22,649.0
2021-01-25,633.0
2021-01-26,617.0
2021-01-27,615.0
2021-01-28,601.0
2021-01-29,591.0
2021-02-01,611.0
2021-02-02,632.0
2021-02-03,630.0
2021-02-04,627.0
2021-02-05,632.0
2021-02-17,663.0
2021-02-18,660.0
2021-02-19,652.0
2021-02-22,650.0
2021-02-23,641.0
2021-02-24,625.0
2021-02-25,635.0
2021-02-26,606.0
2021-03-02,609.0
2021-03-03,622.0
2021-03-04,601.0
2021-03-05,601.0
2021-03-08,598.0
2021-03-09,595.0
2021-03-10,597.0
2021-03-11,609.0
2021-03-12,614.0
2021-03-15,611.0
2021-03-16,613.0
2021-03-17,604.0
2021-03-18,602.0
2021-03-19,591.0
2021-03-22,593.0
2021-03-23,594.0
2021-03-24,576.0
2021-03-25,575.0
2021-03-26,590.0
2021-03-29,599.0
2021-03-30,597.0
2021-03-31,587.0
2021-04-01,602.0
2021-04-06,610.0
2021-04-07,610.0
2021-04-08,613.0
2021-04-09,610.0
2021-04-12,605.0
2021-04-13,605.0
2021-04-14,612.0
2021-04-15,619.0
2021-04-16,610.0
2021-04-19,603.0
2021-04-20,602.0
2021-04-21,592.0
2021-04-22,591.0
2021-04-23,602.0
2021-04-26,610.0
2021-04-27,610.0
2021-04-28,602.0
2021-04-29,600.0
2021-05-03,588.0
2021-05-04,591.0
2021-05-05,585.0
2021-05-06,587.0
2021-05-07,599.0
2021-05-10,589.0
2021-05-11,571.0
2021-05-12,560.0
2021-05-13,547.0
2021-05-14,557.0
2021-05-17,549.0
2021-05-18,572.0
2021-05-19,567.0
2021-05-20,567.0
2021-05-21,573.0
2021-05-24,568.0
2021-05-25,583.0
2021-05-26,585.0
2021-05-27,582.0
2021-05-28,590.0
2021-05-31,597.0
2021-06-01,598.0
2021-06-02,595.0
2021-06-03,596.0
2021-06-04,595.0
2021-06-07,592.0
2021-06-08,589.0
2021-06-09,586.0
2021-06-10,599.0
2021-06-11,602.0
2021-06-15,609.0
2021-06-16,605.0
2021-06-17,606.0
2021-06-18,603.0
2021-06-21,583.0
2021-06-22,578.0
2021-06-23,595.0
2021-06-24,590.0
2021-06-25,591.0
2021-06-28,590.0
2021-06-29,595.0
2021-06-30,595.0
2021-07-01,593.0
2021-07-02,588.0
2021-07-05,591.0
2021-07-06,592.0
2021-07-07,594.0
2021-07-08,588.0
2021-07-09,584.0
2021-07-12,593.0
2021-07-13,607.0
2021-07-14,613.0
2021-07-15,614.0
2021-07-16,589.0
2021-07-19,582.0
2021-07-20,581.0
2021-07-21,585.0
2021-07-22,591.0
2021-07-23,585.0
2021-07-26,580.0
2021-07-27,580.0
2021-07-28,579.0
2021-07-29,583.0
2021-07-30,580.0
2021-08-02,590.0
2021-08-03,594.0
2021-08-04,596.0
2021-08-05,596.0
2021-08-06,591.0
2021-08-09,595.0
2021-08-10,591.0
2021-08-11,590.0
2021-08-12,586.0
2021-08-13,581.0
2021-08-16,584.0
2021-08-17,580.0
2021-08-18,574.0
2021-08-19,559.0
2021-08-20,552.0
2021-08-23,566.0
2021-08-24,572.0
2021-08-25,585.0
2021-08-26,594.0
2021-08-27,599.0
2021-08-30,605.0
2021-08-31,614.0
2021-09-01,613.0
2021-09-02,607.0
2021-09-03,620.0
2021-09-06,631.0
2021-09-07,623.0
2021-09-08,619.0
2021-09-09,619.0
2021-09-10,622.0
2021-09-13,615.0
2021-09-14,613.0
2021-09-15,607.0
2021-09-16,600.0
2021-09-17,600.0
2021-09-22,586.0
2021-09-23,588.0
2021-09-24,598.0
2021-09-27,602.0
2021-09-28,594.0
2021-09-29,580.0
2021-09-30,580.0
2021-10-01,574.0
2021-10-04,572.0
2021-10-05,572.0
2021-10-06,571.0
2021-10-07,580.0
2021-10-08,575.0
2021-10-12,575.0
2021-10-13,571.0
2021-10-14,573.0
2021-10-15,600.0
2021-10-18,590.0
2021-10-19,600.0
2021-10-20,598.0
2021-10-21,596.0
2021-10-22,600.0
2021-10-25,593.0
2021-10-26,599.0
2021-10-27,599.0
2021-10-28,595.0
2021-10-29,590.0
2021-11-01,590.0
2021-11-02,592.0
2021-11-03,592.0
2021-11-04,587.0
2021-11-05,600.0
2021-11-08,602.0
2021-11-09,611.0
2021-11-10,612.0
2021-11-11,606.0
2021-11-12,604.0
2021-11-15,608.0
2021-11-16,610.0
2021-11-17,610.0
2021-11-18,613.0
2021-11-19,618.0
2021-11-22,615.0
2021-11-23,612.0
2021-11-24,603.0
2021-11-25,603.0
2021-11-26,596.0
2021-11-29,593.0
2021-11-30,596.0
2021-12-01,600.0
2021-12-02,615.0
2021-12-03,608.0
2021-12-06,600.0
2021-12-07,607.0
2021-12-08,602.0
2021-12-09,608.0
2021-12-10,605.0
2021-12-13,601.0
2021-12-14,599.0
2021-12-15,600.0
2021-12-16,605.0
2021-12-17,607.0
2021-12-20,598.0
2021-12-21,597.0
2021-12-22,600.0
2021-12-23,606.0
2021-12-24,604.0
2021-12-27,606.0
2021-12-28,615.0
2021-12-29,616.0
2021-12-30,615.0
2022-01-03,631.0
2022-01-04,656.0
2022-01-05,650.0
2022-01-06,644.0
2022-01-07,634.0
2022-01-10,643.0
2022-01-11,651.0
2022-01-12,660.0
2022-01-13,661.0
2022-01-14,672.0
2022-01-17,683.0
2022-01-18,662.0
2022-01-19,654.0
2022-01-20,651.0
2022-01-21,641.0
2022-01-24,653.0
2022-01-25,641.0
2022-01-26,636.0
2022-02-07,635.0
2022-02-08,628.0
2022-02-09,633.0
2022-02-10,649.0
2022-02-11,650.0
2022-02-14,637.0
2022-02-15,633.0
2022-02-16,646.0
2022-02-17,645.0
2022-02-18,637.0
2022-02-21,632.0
2022-02-22,627.0
2022-02-23,625.0
2022-02-24,604.0
2022-02-25,604.0
2022-03-01,604.0
2022-03-02,601.0
2022-03-03,602.0
2022-03-04,595.0
2022-03-07,576.0
2022-03-08,563.0
2022-03-09,568.0
2022-03-10,587.0
2022-03-11,575.0
2022-03-14,572.0
2022-03-15,558.0
2022-03-16,558.0
2022-03-17,582.0
2022-03-18,581.0
2022-03-21,586.0
2022-03-22,583.0
2022-03-23,590.0
2022-03-24,591.0
2022-03-25,598.0
2022-03-28,584.0
2022-03-29,589.0
2022-03-30,600.0
2022-03-31,597.0
2022-04-01,589.0
2022-04-06,578.0
2022-04-07,566.0
2022-04-08,567.0
2022-04-11,558.0
2022-04-12,557.0
2022-04-13,573.0
2022-04-14,573.0
2022-04-15,562.0
2022-04-18,561.0
2022-04-19,565.0
2022-04-20,570.0
2022-04-21,565.0
2022-04-22,558.0
2022-04-25,547.0
2022-04-26,546.0
2022-04-27,526.0
2022-04-28,531.0
2022-04-29,538.0
2022-05-03,531.0
2022-05-04,534.0
2022-05-05,542.0
2022-05-06,528.0
2022-05-09,520.0
2022-05-10,518.0
2022-05-11,521.0
2022-05-12,505.0
2022-05-13,511.0
2022-05-16,520.0
2022-05-17,530.0
2022-05-18,538.0
2022-05-19,522.0
2022-05-20,530.0
2022-05-23,528.0
2022-05-24,520.0
2022-05-25,524.0
2022-05-26,514.0
2022-05-27,530.0
2022-05-30,547.0
2022-05-31,560.0
2022-06-01,549.0
2022-06-02,540.0
2022-06-06,540.0
2022-06-07,535.0
2022-06-08,544.0
2022-06-09,541.0
2022-06-10,530.0
2022-06-13,516.0
2022-06-14,513.0
2022-06-15,509.0
2022-06-16,508.0
2022-06-17,501.0
2022-06-20,498.0
2022-06-21,505.0
2022-06-22,494.5
2022-06-23,485.5
2022-06-24,486.5
2022-06-27,498.5
2022-06-28,497.5
2022-06-29,491.0
2022-06-30,476.0
2022-07-01,453.5
2022-07-04,440.0
2022-07-05,446.0
2022-07-06,435.5
2022-07-07,457.5
2022-07-08,467.0
2022-07-11,462.0
2022-07-12,449.5
2022-07-13,470.5
2022-07-14,475.0
2022-07-15,492.5
2022-07-18,495.5
2022-07-19,491.0
2022-07-20,495.0
2022-07-21,501.0
2022-07-22,503.0
2022-07-25,499.5
2022-07-26,495.0
2022-07-27,502.0
2022-07-28,501.0
2022-07-29,509.0
2022-08-01,504.0
2022-08-02,492.0
2022-08-03,501.0
2022-08-04,500.0
2022-08-05,516.0
2022-08-08,512.0
2022-08-09,510.0
2022-08-10,500.0
2022-08-11,514.0
2022-08-12,517.0
2022-08-15,523.0
2022-08-16,525.0
2022-08-17,527.0
2022-08-18,520.0
2022-08-19,519.0
2022-08-22,510.0
2022-08-23,504.0
2022-08-24,503.0
2022-08-25,508.0
2022-08-26,512.0
2022-08-29,498.5
2022-08-30,496.0
2022-08-31,505.0
2022-09-01,490.5
2022-09-02,485.0
2022-09-05,486.0
2022-09-06,489.0
2022-09-07,472.5
2022-09-08,475.0
2022-09-12,486.5
2022-09-13,493.0
2022-09-14,480.0
2022-09-15,476.5
2022-09-16,472.0
2022-09-19,467.0
2022-09-20,476.5
2022-09-21,471.0
2022-09-22,464.5
2022-09-23,455.0
2022-09-26,446.5
2022-09-27,448.0
2022-09-28,438.0
2022-09-29,435.0
2022-09-30,422.0
2022-10-03,417.0
2022-10-04,429.0
2022-10-05,445.0
2022-10-06,451.0
2022-10-07,438.0
2022-10-11,401.5
2022-10-12,397.5
2022-10-13,395.0
2022-10-14,412.0
2022-10-17,397.0
2022-10-18,407.0
2022-10-19,395.5
2022-10-20,397.5
2022-10-21,389.5
2022-10-24,387.0
2022-10-25,371.0
2022-10-26,376.0
2022-10-27,385.5
2022-10-28,379.5
2022-10-31,390.0
2022-11-01,391.5
2022-11-02,395.0
2022-11-03,384.0
2022-11-04,382.0
2022-11-07,390.0
2022-11-08,399.0
2022-11-09,417.0
2022-11-10,407.5
2022-11-11,441.5
2022-11-14,445.0
2022-11-15,480.0
2022-11-16,487.0
2022-11-17,485.0
2022-11-18,487.0
2022-11-21,482.0
2022-11-22,491.0
2022-11-23,492.0
2022-11-24,496.0
2022-11-25,498.0
2022-11-28,480.5
2022-11-29,487.0
2022-11-30,490.0
2022-12-01,498.5
2022-12-02,492.5
2022-12-05,489.0
2022-12-06,478.0
2022-12-07,475.0
2022-12-08,471.5
2022-12-09,481.5
2022-12-12,475.0
2022-12-13,471.5
2022-12-14,480.5
2022-12-15,480.5
2022-12-16,471.0
2022-12-19,466.5
2022-12-20,457.5
2022-12-21,459.0
2022-12-22,468.0
2022-12-23,455.0
2022-12-26,456.5
2022-12-27,457.0
2022-12-28,451.0
2022-12-29,446.0
2022-12-30,448.5
2023-01-03,453.0
2023-01-04,449.5
2023-01-05,458.5
2023-01-06,458.5
2023-01-09,481.0
2023-01-10,486.0
2023-01-11,484.5
2023-01-12,486.5
2023-01-13,500.0
2023-01-16,505.0
2023-01-17,503.0
2023-01-30,543.0
2023-01-31,522.0
2023-02-01,530.0
2023-02-02,540.0
2023-02-03,542.0
2023-02-06,526.0
2023-02-07,523.0
2023-02-08,540.0
2023-02-09,540.0
2023-02-10,545.0
2023-02-13,541.0
2023-02-14,545.0
2023-02-15,525.0
2023-02-16,528.0
2023-02-17,518.0
2023-02-20,517.0
2023-02-21,516.0
2023-02-22,507.0
2023-02-23,518.0
2023-02-24,511.0
2023-03-01,522.0
2023-03-02,519.0
2023-03-03,516.0
2023-03-06,521.0
2023-03-07,524.0
2023-03-08,521.0
2023-03-09,522.0
2023-03-10,513.0
2023-03-13,516.0
2023-03-14,510.0
2023-03-15,511.0
2023-03-16,505.0
2023-03-17,518.0
2023-03-20,512.0
2023-03-21,517.0
2023-03-22,533.0
2023-03-23,538.0
2023-03-24,539.0
2023-03-27,531.0
2023-03-28,525.0
2023-03-29,530.0
2023-03-30,535.0
2023-03-31,533.0
2023-04-06,530.0
2023-04-07,531.0
2023-04-10,529.0
2023-04-11,524.0
2023-04-12,520.0
2023-04-13,510.0
2023-04-14,516.0
2023-04-17,520.0
2023-04-18,515.0
2023-04-19,510.0
2023-04-20,513.0
2023-04-21,511.0
2023-04-24,507.0
2023-04-25,498.0
2023-04-26,491.5
2023-04-27,493.5
2023-04-28,502.0
2023-05-02,501.0
2023-05-03,496.0
2023-05-04,498.0
2023-05-05,500.0
2023-05-08,504.0
2023-05-09,510.0
2023-05-10,503.0
2023-05-11,499.0
2023-05-12,496.0
2023-05-15,495.5
2023-05-16,505.0
2023-05-17,519.0
2023-05-18,530.0
2023-05-19,532.0
2023-05-22,531.0
2023-05-23,530.0
2023-05-24,525.0
2023-05-25,543.0
2023-05-26,566.0
2023-05-29,568.0
2023-05-30,566.0
2023-05-31,558.0
2023-06-01,551.0
2023-06-02,562.0
2023-06-05,555.0
2023-06-06,560.0
2023-06-07,568.0
2023-06-08,559.0
2023-06-09,565.0
2023-06-12,574.0
2023-06-13,593.0
2023-06-14,590.0
2023-06-15,591.0
2023-06-16,589.0
2023-06-19,583.0
2023-06-20,583.0
2023-06-21,581.0
2023-06-26,574.0
2023-06-27,572.0
2023-06-28,574.0
2023-06-29,573.0
2023-06-30,576.0
2023-07-03,579.0
2023-07-04,585.0
2023-07-05,582.0
2023-07-06,565.0
2023-07-07,565.0
2023-07-10,565.0
2023-07-11,577.0
2023-07-12,578.0
2023-07-13,585.0
2023-07-14,591.0
2023-07-17,591.0
2023-07-18,581.0
2023-07-19,581.0
2023-07-20,579.0
2023-07-21,560.0
2023-07-24,558.0
2023-07-25,569.0
2023-07-26,566.0
2023-07-27,569.0
2023-07-28,567.0
2023-07-31,565.0
2023-08-01,567.0
2023-08-02,561.0
2023-08-04,554.0
2023-08-07,558.0
2023-08-08,552.0
2023-08-09,554.0
2023-08-10,551.0
2023-08-11,546.0
2023-08-14,541.0
2023-08-15,542.0
2023-08-16,542.0
2023-08-17,544.0
2023-08-18,539.0
2023-08-21,537.0
2023-08-22,541.0
2023-08-23,552.0
2023-08-24,564.0
2023-08-25,546.0
2023-08-28,549.0
2023-08-29,552.0
2023-08-30,555.0
2023-08-31,549.0
2023-09-01,548.0
2023-09-04,557.0
2023-09-05,552.0
2023-09-06,550.0
2023-09-07,542.0
2023-09-08,539.0
2023-09-11,536.0
2023-09-12,544.0
2023-09-13,541.0
2023-09-14,550.0
2023-09-15,558.0
2023-09-18,540.0
2023-09-19,538.0
2023-09-20,535.0
2023-09-21,527.0
2023-09-22,522.0
2023-09-25,525.0
2023-09-26,519.0
2023-09-27,522.0
2023-09-28,523.0
2023-10-02,533.0
2023-10-03,529.0
2023-10-04,520.0
2023-10-05,528.0
2023-10-06,532.0
2023-10-11,544.0
2023-10-12,550.0
2023-10-13,553.0
2023-10-16,545.0
2023-10-17,551.0
2023-10-18,540.0
2023-10-19,546.0
2023-10-20,556.0
2023-10-23,544.0
2023-10-24,544.0
2023-10-25,544.0
2023-10-26,531.0
2023-10-27,533.0
2023-10-30,532.0
2023-10-31,529.0
2023-11-01,528.0
2023-11-02,547.0
2023-11-03,549.0
2023-11-06,550.0
2023-11-07,555.0
2023-11-08,556.0
2023-11-09,557.0
2023-11-10,557.0
2023-11-13,571.0
2023-11-14,572.0
2023-11-15,581.0
2023-11-16,583.0
2023-11-17,580.0
2023-11-20,577.0
2023-11-21,585.0
2023-11-22,577.0
2023-11-23,578.0
2023-11-24,575.0
2023-11-27,568.0
2023-11-28,575.0
2023-11-29,574.0
2023-11-30,577.0
2023-12-01,579.0
2023-12-04,574.0
2023-12-05,570.0
2023-12-06,570.0
2023-12-07,566.0
2023-12-08,570.0
2023-12-11,574.0
2023-12-12,578.0
2023-12-13,577.0
2023-12-14,582.0
2023-12-15,585.0
2023-12-18,585.0
2023-12-19,585.0
2023-12-20,585.0
2023-12-21,577.0
2023-12-22,582.0
2023-12-25,581.0
2023-12-26,586.0
2023-12-27,592.0
2023-12-28,593.0
2023-12-29,593.0
2024-01-02,593.0
2024-01-03,578.0
2024-01-04,580.0
2024-01-05,576.0
2024-01-08,583.0
2024-01-09,586.0
2024-01-10,584.0
2024-01-11,586.0
2024-01-12,584.0
2024-01-15,586.0
2024-01-16,580.0
2024-01-17,581.0
2024-01-18,588.0
2024-01-19,626.0
2024-01-22,626.0
2024-01-23,628.0
2024-01-24,627.0
2024-01-25,642.0
2024-01-26,644.0
2024-01-29,648.0
2024-01-30,642.0
2024-01-31,628.0
2024-02-01,628.0
2024-02-02,635.0
2024-02-05,646.0
2024-02-15,697.0
2024-02-16,683.0
2024-02-19,678.0
2024-02-20,687.0
2024-02-21,681.0
2024-02-22,692.0
2024-02-23,697.0
2024-02-26,698.0
2024-02-27,698.0
2024-02-29,690.0
2024-03-01,689.0
2024-03-04,725.0
2024-03-05,730.0
2024-03-06,735.0
2024-03-07,760.0
2024-03-08,784.0
2024-03-11,766.0
2024-03-12,770.0
2024-03-13,779.0
2024-03-14,784.0
2024-03-15,753.0
2024-03-18,764.0
2024-03-19,762.0
2024-03-20,758.0
2024-03-21,784.0
2024-03-22,785.0
2024-03-25,780.0
2024-03-26,782.0
2024-03-27,779.0
2024-03-28,769.0
2024-03-29,779.0
2024-04-01,770.0
2024-04-02,790.0
2024-04-03,780.0
2024-04-08,783.0
2024-04-09,819.0
2024-04-10,815.0
2024-04-11,820.0
2024-04-12,818.0
2024-04-15,806.0
2024-04-16,788.0
2024-04-17,804.0
2024-04-18,804.0
2024-04-19,750.0
2024-04-22,742.0
2024-04-23,754.0
2024-04-24,783.0
2024-04-25,766.0
2024-04-26,782.0
2024-04-29,795.0
2024-04-30,790.0
2024-05-02,772.0
2024-05-03,780.0
2024-05-06,786.0
2024-05-07,800.0
2024-05-08,802.0
2024-05-09,796.0
2024-05-10,802.0
2024-05-13,819.0
2024-05-14,825.0
2024-05-15,839.0
2024-05-16,841.0
2024-05-17,835.0
2024-05-20,835.0
2024-05-21,841.0
2024-05-22,864.0
2024-05-23,875.0
2024-05-24,867.0
2024-05-27,869.0
2024-05-28,865.0
2024-05-29,857.0
2024-05-30,838.0
2024-05-31,821.0
2024-06-03,846.0
2024-06-04,839.0
2024-06-05,854.0
2024-06-06,894.0
2024-06-07,879.0
2024-06-11,883.0
2024-06-12,909.0
2024-06-13,919.0
2024-06-14,922.0
2024-06-17,921.0
2024-06-18,943.0
2024-06-19,981.0
2024-06-20,981.0
2024-06-21,970.0
2024-06-24,940.0
2024-06-25,945.0
2024-06-26,960.0
2024-06-27,960.0
2024-06-28,966.0
2024-07-01,968.0
2024-07-02,960.0
2024-07-03,979.0
2024-07-04,1005.0
2024-07-05,1005.0
2024-07-08,1035.0
2024-07-09,1040.0
2024-07-10,1045.0
2024-07-11,1080.0
2024-07-12,1040.0
2024-07-15,1040.0
2024-07-16,1055.0
2024-07-17,1030.0
2024-07-18,1005.0
2024-07-19,970.0
2024-07-22,939.0
2024-07-23,979.0
2024-07-26,924.0
2024-07-29,944.0
2024-07-30,940.0
2024-07-31,934.0
2024-08-01,960.0
2024-08-02,903.0
2024-08-05,815.0
2024-08-06,880.0
2024-08-07,920.0
2024-08-08,896.0
2024-08-09,934.0
2024-08-12,940.0
2024-08-13,941.0
2024-08-14,948.0
2024-08-15,943.0
2024-08-16,969.0
2024-08-19,973.0
2024-08-20,973.0
2024-08-21,958.0
2024-08-22,951.0
2024-08-23,949.0
2024-08-26,950.0
2024-08-27,942.0
2024-08-28,964.0
2024-08-29,943.0
2024-08-30,944.0
2024-09-02,948.0
2024-09-03,940.0
2024-09-04,889.0
2024-09-05,902.0
2024-09-06,918.0
2024-09-09,899.0
2024-09-10,904.0
2024-09-11,901.0
2024-09-12,940.0
2024-09-13,947.0
2024-09-16,947.0
2024-09-18,941.0
2024-09-19,960.0
2024-09-20,973.0
2024-09-23,977.0
2024-09-24,987.0
2024-09-25,1005.0
2024-09-26,1015.0
2024-09-27,1000.0
2024-09-30,957.0
2024-10-01,972.0
2024-10-04,977.0
2024-10-07,1005.0
2024-10-08,1010.0
2024-10-09,1020.0
2024-10-11,1045.0
2024-10-14,1045.0
2024-10-15,1070.0
2024-10-16,1045.0
2024-10-17,1035.0
2024-10-18,1085.0
2024-10-21,1085.0
2024-10-22,1075.0
2024-10-23,1060.0
2024-10-24,1060.0
2024-10-25,1065.0
2024-10-28,1050.0
2024-10-29,1040.0
2024-10-30,1030.0
2024-11-01,1025.0
2024-11-04,1040.0
2024-11-05,1050.0
2024-11-06,1060.0
2024-11-07,1065.0
2024-11-08,1090.0
2024-11-11,1085.0
2024-11-12,1050.0
2024-11-13,1035.0
2024-11-14,1035.0
2024-11-15,1035.0
2024-11-18,1025.0
2024-11-19,1040.0
2024-11-20,1025.0
2024-11-21,1010.0
2024-11-22,1040.0
2024-11-25,1030.0
2024-11-26,1010.0
2024-11-27,1000.0
2024-11-28,1005.0
2024-11-29,996.0
2024-12-02,1035.0
2024-12-03,1055.0
2024-12-04,1070.0
2024-12-05,1075.0
2024-12-06,1065.0
2024-12-09,1075.0
2024-12-10,1065.0
2024-12-11,1045.0
2024-12-12,1060.0
2024-12-13,1065.0
2024-12-16,1085.0
2024-12-17,1075.0
2024-12-18,1085.0
2024-12-19,1070.0
2024-12-20,1035.0
2024-12-23,1080.0
2024-12-24,1080.0
2024-12-25,1085.0
2024-12-26,1085.0
2024-12-27,1090.0
2024-12-30,1090.0
2024-12-31,1075.0
2025-01-02,1065.0
2025-01-03,1075.0
2025-01-06,1125.0
2025-01-07,1130.0
2025-01-08,1105.0
2025-01-09,1100.0
2025-01-10,1100.0
2025-01-13,1075.0
2025-01-14,1090.0
2025-01-15,1065.0
2025-01-16,1105.0
2025-01-17,1120.0
2025-01-20,1120.0
2025-01-21,1120.0
2025-01-22,1135.0
2025-02-03,1070.0
2025-02-04,1095.0
2025-02-05,1110.0
2025-02-06,1115.0
2025-02-07,1125.0
2025-02-10,1105.0
2025-02-11,1110.0
2025-02-12,1100.0
2025-02-13,1090.0
2025-02-14,1060.0
2025-02-17,1085.0
2025-02-18,1100.0
2025-02-19,1090.0
2025-02-20,1080.0
2025-02-21,1095.0
2025-02-24,1075.0
2025-02-25,1055.0
2025-02-26,1060.0
2025-02-27,1040.0
2025-03-03,1020.0
2025-03-04,1000.0
2025-03-05,1020.0
2025-03-06,1005.0
2025-03-07,1005.0
2025-03-10,998.0
2025-03-11,971.0
2025-03-12,988.0
2025-03-13,965.0
2025-03-14,959.0
2025-03-17,970.0
2025-03-18,971.0
2025-03-19,952.0
2025-03-20,985.0
2025-03-21,972.0
2025-03-24,972.0
2025-03-25,990.0
2025-03-26,980.0
2025-03-27,958.0
2025-03-28,952.0
2025-03-31,910.0
2025-04-01,944.0
2025-04-02,942.0
2025-04-07,848.0
2025-04-08,816.0
2025-04-09,785.0
2025-04-10,863.0
2025-04-11,889.0
2025-04-14,865.0
2025-04-15,877.0
2025-04-16,855.0
2025-04-17,847.0
2025-04-18,850.0
2025-04-21,835.0
2025-04-22,816.0
2025-04-23,873.0
2025-04-24,864.0
2025-04-25,888.0
2025-04-28,897.0
2025-04-29,902.0
2025-04-30,908.0
2025-05-02,950.0
2025-05-05,938.0
2025-05-06,920.0
2025-05-07,928.0
2025-05-08,918.0
2025-05-09,949.0
2025-05-12,957.0
2025-05-13,969.0
2025-05-14,999.0
2025-05-15,993.0
2025-05-16,998.0
2025-05-19,984.0
2025-05-20,978.0
2025-05-21,990.0
2025-05-22,982.0
2025-05-23,984.0
2025-05-26,976.0
